tag,count,frequency (%)
database-connection,17,0.0150868380649799
virtual-machine,17,0.0150868380649799
moq,17,0.0150868380649799
click,17,0.0150868380649799
django-queryset,17,0.0150868380649799
data.table,17,0.0150868380649799
field,17,0.0150868380649799
enumeration,17,0.0150868380649799
font-awesome,17,0.0150868380649799
time-complexity,17,0.0150868380649799
require,17,0.0150868380649799
inversion-of-control,17,0.0150868380649799
innodb,17,0.0150868380649799
virtual-functions,17,0.0150868380649799
varchar,16,0.014199377002334024
relational-database,16,0.014199377002334024
prototype,16,0.014199377002334024
ipython-notebook,16,0.014199377002334024
psql,16,0.014199377002334024
uicollectionview,16,0.014199377002334024
font-size,16,0.014199377002334024
knockout.js,16,0.014199377002334024
uml,16,0.014199377002334024
lisp,16,0.014199377002334024
triggers,16,0.014199377002334024
exists,16,0.014199377002334024
posix,16,0.014199377002334024
styles,16,0.014199377002334024
apple-push-notifications,16,0.014199377002334024
android-imageview,16,0.014199377002334024
assemblies,16,0.014199377002334024
background-image,16,0.014199377002334024
git-svn,16,0.014199377002334024
default,16,0.014199377002334024
buffer,16,0.014199377002334024
python-imaging-library,16,0.014199377002334024
glossary,16,0.014199377002334024
artificial-intelligence,16,0.014199377002334024
function-pointers,16,0.014199377002334024
margin,16,0.014199377002334024
css-float,16,0.014199377002334024
main,16,0.014199377002334024
instanceof,16,0.014199377002334024
mstest,16,0.014199377002334024
case-sensitive,16,0.014199377002334024
email-validation,16,0.014199377002334024
static-methods,16,0.014199377002334024
mime,16,0.014199377002334024
entity-framework-4.1,16,0.014199377002334024
django-forms,16,0.014199377002334024
gitlab,16,0.014199377002334024
uitextview,16,0.014199377002334024
screen,16,0.014199377002334024
logcat,16,0.014199377002334024
android-dialog,16,0.014199377002334024
hashset,16,0.014199377002334024
listener,16,0.014199377002334024
sbt,16,0.014199377002334024
twig,16,0.014199377002334024
android-styles,16,0.014199377002334024
angular-ui-router,16,0.014199377002334024
git-config,16,0.014199377002334024
emulation,16,0.014199377002334024
ignore,16,0.014199377002334024
log4j,16,0.014199377002334024
keystore,16,0.014199377002334024
compiler-optimization,16,0.014199377002334024
pom.xml,16,0.014199377002334024
ellipsis,16,0.014199377002334024
push-notification,16,0.014199377002334024
linux-kernel,16,0.014199377002334024
date-format,16,0.014199377002334024
connection,16,0.014199377002334024
ios4,16,0.014199377002334024
google-analytics,16,0.014199377002334024
element,15,0.013311915939688147
pass-by-value,15,0.013311915939688147
handlebars.js,15,0.013311915939688147
spring-data,15,0.013311915939688147
linked-list,15,0.013311915939688147
bundler,15,0.013311915939688147
gradient,15,0.013311915939688147
cuda,15,0.013311915939688147
grand-central-dispatch,15,0.013311915939688147
keypress,15,0.013311915939688147
refactoring,15,0.013311915939688147
pseudo-element,15,0.013311915939688147
using,15,0.013311915939688147
java-time,15,0.013311915939688147
firebug,15,0.013311915939688147
ip,15,0.013311915939688147
opengl,15,0.013311915939688147
deep-learning,15,0.013311915939688147
xcode7,15,0.013311915939688147
css-shapes,15,0.013311915939688147
orientation,15,0.013311915939688147
multiprocessing,15,0.013311915939688147
asp.net-core-mvc,15,0.013311915939688147
intellisense,15,0.013311915939688147
shared-ptr,15,0.013311915939688147
syntax-error,15,0.013311915939688147
osx-lion,15,0.013311915939688147
queue,15,0.013311915939688147
placeholder,15,0.013311915939688147
android-toolbar,15,0.013311915939688147
expression,15,0.013311915939688147
tooltip,15,0.013311915939688147
dvcs,15,0.013311915939688147
alias,15,0.013311915939688147
xml-serialization,15,0.013311915939688147
pull,15,0.013311915939688147
tostring,15,0.013311915939688147
symbols,15,0.013311915939688147
tree,15,0.013311915939688147
file-permissions,15,0.013311915939688147
move-semantics,15,0.013311915939688147
access-modifiers,15,0.013311915939688147
modulo,15,0.013311915939688147
save,15,0.013311915939688147
content-type,15,0.013311915939688147
asp.net-mvc-2,15,0.013311915939688147
git-rewrite-history,15,0.013311915939688147
netbeans,15,0.013311915939688147
vuejs2,15,0.013311915939688147
routing,15,0.013311915939688147
screenshot,15,0.013311915939688147
typeof,15,0.013311915939688147
inner-classes,15,0.013311915939688147
malloc,15,0.013311915939688147
break,15,0.013311915939688147
bitwise-operators,15,0.013311915939688147
login,15,0.013311915939688147
keytool,15,0.013311915939688147
themes,15,0.013311915939688147
jsonp,14,0.012424454877042272
fetch-api,14,0.012424454877042272
smart-pointers,14,0.012424454877042272
debian,14,0.012424454877042272
css-transitions,14,0.012424454877042272
app-config,14,0.012424454877042272
entity-framework-5,14,0.012424454877042272
cursor,14,0.012424454877042272
state,14,0.012424454877042272
opacity,14,0.012424454877042272
task,14,0.012424454877042272
glob,14,0.012424454877042272
network-programming,14,0.012424454877042272
jstl,14,0.012424454877042272
html5-canvas,14,0.012424454877042272
automation,14,0.012424454877042272
android-design-library,14,0.012424454877042272
utc,14,0.012424454877042272
symlink,14,0.012424454877042272
href,14,0.012424454877042272
pickle,14,0.012424454877042272
codeigniter,14,0.012424454877042272
font-face,14,0.012424454877042272
center,14,0.012424454877042272
custom-data-attribute,14,0.012424454877042272
mapping,14,0.012424454877042272
eval,14,0.012424454877042272
avd,14,0.012424454877042272
adt,14,0.012424454877042272
ddl,14,0.012424454877042272
conventions,14,0.012424454877042272
metaprogramming,14,0.012424454877042272
csrf,14,0.012424454877042272
x86-64,14,0.012424454877042272
associative-array,14,0.012424454877042272
volatile,14,0.012424454877042272
m2eclipse,14,0.012424454877042272
facebook-graph-api,14,0.012424454877042272
dart,14,0.012424454877042272
hashtable,14,0.012424454877042272
patch,14,0.012424454877042272
mongodb-query,14,0.012424454877042272
sharedpreferences,14,0.012424454877042272
file-extension,14,0.012424454877042272
pagination,14,0.012424454877042272
yield,14,0.012424454877042272
gnu-make,14,0.012424454877042272
core-graphics,14,0.012424454877042272
code-signing,14,0.012424454877042272
browser-detection,14,0.012424454877042272
database-schema,14,0.012424454877042272
concat,14,0.012424454877042272
classloader,14,0.012424454877042272
npm-install,14,0.012424454877042272
jslint,14,0.012424454877042272
azure,14,0.012424454877042272
controller,14,0.012424454877042272
centering,14,0.012424454877042272
scrollview,14,0.012424454877042272
literals,14,0.012424454877042272
automated-tests,14,0.012424454877042272
compiler-warnings,14,0.012424454877042272
unique-ptr,13,0.011536993814396393
nsuserdefaults,13,0.011536993814396393
exec,13,0.011536993814396393
gem,13,0.011536993814396393
bigdecimal,13,0.011536993814396393
shuffle,13,0.011536993814396393
scp,13,0.011536993814396393
node-modules,13,0.011536993814396393
revert,13,0.011536993814396393
increment,13,0.011536993814396393
transparency,13,0.011536993814396393
monads,13,0.011536993814396393
submit,13,0.011536993814396393
combobox,13,0.011536993814396393
sqldatatypes,13,0.011536993814396393
arrow-functions,13,0.011536993814396393
sizeof,13,0.011536993814396393
32bit-64bit,13,0.011536993814396393
optional-parameters,13,0.011536993814396393
hover,13,0.011536993814396393
runtime,13,0.011536993814396393
numpy-ndarray,13,0.011536993814396393
spring-security,13,0.011536993814396393
autowired,13,0.011536993814396393
string-comparison,13,0.011536993814396393
pep8,13,0.011536993814396393
iso8601,13,0.011536993814396393
dependency-management,13,0.011536993814396393
angular2-template,13,0.011536993814396393
slf4j,13,0.011536993814396393
sql-injection,13,0.011536993814396393
auto,13,0.011536993814396393
sql-like,13,0.011536993814396393
model,13,0.011536993814396393
long-integer,13,0.011536993814396393
jsf-2,13,0.011536993814396393
google-api,13,0.011536993814396393
urllib,13,0.011536993814396393
ios10,13,0.011536993814396393
logical-operators,13,0.011536993814396393
rounded-corners,13,0.011536993814396393
c++14,13,0.011536993814396393
c#-5.0,13,0.011536993814396393
environment,13,0.011536993814396393
key-value,13,0.011536993814396393
android-alertdialog,13,0.011536993814396393
upgrade,13,0.011536993814396393
eslint,13,0.011536993814396393
difference,13,0.011536993814396393
containers,13,0.011536993814396393
wamp,13,0.011536993814396393
wait,13,0.011536993814396393
stdin,13,0.011536993814396393
web,13,0.011536993814396393
inline,13,0.011536993814396393
iostream,13,0.011536993814396393
android-webview,13,0.011536993814396393
web-scraping,13,0.011536993814396393
logback,13,0.011536993814396393
d3.js,13,0.011536993814396393
imagemagick,13,0.011536993814396393
covariance,13,0.011536993814396393
png,13,0.011536993814396393
mysql-workbench,13,0.011536993814396393
camera,13,0.011536993814396393
copy-paste,13,0.011536993814396393
truncate,13,0.011536993814396393
documentation,13,0.011536993814396393
provisioning-profile,13,0.011536993814396393
webdriver,13,0.011536993814396393
wsdl,12,0.010649532751750517
macvim,12,0.010649532751750517
development-environment,12,0.010649532751750517
xcode9,12,0.010649532751750517
latitude-longitude,12,0.010649532751750517
abstract,12,0.010649532751750517
phpstorm,12,0.010649532751750517
android-lifecycle,12,0.010649532751750517
collation,12,0.010649532751750517
client-side,12,0.010649532751750517
requirejs,12,0.010649532751750517
sha1,12,0.010649532751750517
clr,12,0.010649532751750517
internationalization,12,0.010649532751750517
binding,12,0.010649532751750517
android-3.0-honeycomb,12,0.010649532751750517
windows-10,12,0.010649532751750517
beautifulsoup,12,0.010649532751750517
tkinter,12,0.010649532751750517
idioms,12,0.010649532751750517
daemon,12,0.010649532751750517
release,12,0.010649532751750517
destructor,12,0.010649532751750517
javac,12,0.010649532751750517
gnu-screen,12,0.010649532751750517
relative-path,12,0.010649532751750517
compatibility,12,0.010649532751750517
browser-cache,12,0.010649532751750517
null-coalescing-operator,12,0.010649532751750517
django-rest-framework,12,0.010649532751750517
httpresponse,12,0.010649532751750517
nsattributedstring,12,0.010649532751750517
currency,12,0.010649532751750517
shared-libraries,12,0.010649532751750517
readonly,12,0.010649532751750517
hudson,12,0.010649532751750517
rotation,12,0.010649532751750517
gruntjs,12,0.010649532751750517
c#-6.0,12,0.010649532751750517
objective-c-blocks,12,0.010649532751750517
syntax-highlighting,12,0.010649532751750517
internet-explorer-9,12,0.010649532751750517
line-endings,12,0.010649532751750517
tar,12,0.010649532751750517
broadcastreceiver,12,0.010649532751750517
case,12,0.010649532751750517
viewport,12,0.010649532751750517
rgb,12,0.010649532751750517
iterable,12,0.010649532751750517
aggregate,12,0.010649532751750517
basic-authentication,12,0.010649532751750517
rsync,12,0.010649532751750517
form-submit,12,0.010649532751750517
jodatime,12,0.010649532751750517
statusbar,12,0.010649532751750517
open-source,12,0.010649532751750517
c#-3.0,12,0.010649532751750517
android-button,12,0.010649532751750517
seo,12,0.010649532751750517
multiple-inheritance,12,0.010649532751750517
boolean-logic,12,0.010649532751750517
navigation,12,0.010649532751750517
c99,12,0.010649532751750517
code-coverage,12,0.010649532751750517
rabbitmq,12,0.010649532751750517
git-revert,12,0.010649532751750517
osx-mavericks,12,0.010649532751750517
cpu,12,0.010649532751750517
suppress-warnings,12,0.010649532751750517
git-add,11,0.00976207168910464
google-sheets,11,0.00976207168910464
github-flavored-markdown,11,0.00976207168910464
android-scrollview,11,0.00976207168910464
jinja2,11,0.00976207168910464
getter,11,0.00976207168910464
lazy-evaluation,11,0.00976207168910464
django-admin,11,0.00976207168910464
android-theme,11,0.00976207168910464
system,11,0.00976207168910464
easy-install,11,0.00976207168910464
reverse,11,0.00976207168910464
windows-8,11,0.00976207168910464
pattern-matching,11,0.00976207168910464
nuget-package,11,0.00976207168910464
windows-xp,11,0.00976207168910464
android-dialogfragment,11,0.00976207168910464
visual-studio-2005,11,0.00976207168910464
drawable,11,0.00976207168910464
public-key,11,0.00976207168910464
echo,11,0.00976207168910464
atomic,11,0.00976207168910464
positioning,11,0.00976207168910464
operator-precedence,11,0.00976207168910464
legend,11,0.00976207168910464
authorization,11,0.00976207168910464
dhtml,11,0.00976207168910464
back-stack,11,0.00976207168910464
bytecode,11,0.00976207168910464
c++17,11,0.00976207168910464
nsdata,11,0.00976207168910464
executable,11,0.00976207168910464
restore,11,0.00976207168910464
crash,11,0.00976207168910464
idisposable,11,0.00976207168910464
configuration-files,11,0.00976207168910464
html5-video,11,0.00976207168910464
subquery,11,0.00976207168910464
spinner,11,0.00976207168910464
asset-pipeline,11,0.00976207168910464
semantics,11,0.00976207168910464
android-relativelayout,11,0.00976207168910464
react-jsx,11,0.00976207168910464
internet-explorer-11,11,0.00976207168910464
log4net,11,0.00976207168910464
chmod,11,0.00976207168910464
code-generation,11,0.00976207168910464
branching-and-merging,11,0.00976207168910464
setinterval,11,0.00976207168910464
less,11,0.00976207168910464
package.json,11,0.00976207168910464
adapter,11,0.00976207168910464
git-fork,11,0.00976207168910464
jaxb,11,0.00976207168910464
charts,11,0.00976207168910464
jax-rs,11,0.00976207168910464
iis-7.5,11,0.00976207168910464
simpledateformat,11,0.00976207168910464
oracle-sqldeveloper,11,0.00976207168910464
limit,11,0.00976207168910464
excel-formula,11,0.00976207168910464
conditional,11,0.00976207168910464
nlp,11,0.00976207168910464
keras,11,0.00976207168910464
common-table-expression,11,0.00976207168910464
heap-memory,11,0.00976207168910464
map-function,11,0.00976207168910464
navbar,11,0.00976207168910464
reverse-engineering,11,0.00976207168910464
static-libraries,11,0.00976207168910464
tokenize,11,0.00976207168910464
virtualenvwrapper,11,0.00976207168910464
react-redux,11,0.00976207168910464
working-directory,11,0.00976207168910464
division,11,0.00976207168910464
fs,10,0.008874610626458765
doctrine-orm,10,0.008874610626458765
observable,10,0.008874610626458765
sql-server-2008-r2,10,0.008874610626458765
wildcard,10,0.008874610626458765
cpu-architecture,10,0.008874610626458765
android-notifications,10,0.008874610626458765
f#,10,0.008874610626458765
ghc,10,0.008874610626458765
html-entities,10,0.008874610626458765
guava,10,0.008874610626458765
ftp,10,0.008874610626458765
phpunit,10,0.008874610626458765
itunes,10,0.008874610626458765
build-automation,10,0.008874610626458765
nslayoutconstraint,10,0.008874610626458765
computer-vision,10,0.008874610626458765
crontab,10,0.008874610626458765
